movieID,actorID,role
tt2870612,nm1133651,George
tt2870612,nm0388064,Benji
tt2870612,nm2476624,Papillon
tt4218572,nm0205626,Veronica
tt4218572,nm0735442,Linda
tt4218572,nm4456120,Alice
tt1045778,nm0085312,Zed
tt1045778,nm0148418,Oh
tt1045778,nm1312575,Princess Inanna
tt1045778,nm0001624,High Priest
tt0816462,nm0597388,Conan
tt0816462,nm0000579,Corin
tt0816462,nm0000535,Marique
tt0816462,nm0002332,Khalar Zym
tt6911608,nm4141252,Young Donna
tt6911608,nm1086543,Sophie
tt6911608,nm0000658,Donna
tt6911608,nm0000333,Ruby Sheridan
tt0171804,nm0005476,Brandon Teena
tt0171804,nm0001721,Lana Tisdel
tt0171804,nm0765597,John Lotter
tt0171804,nm0786639,Tom Nissen
tt0105665,nm0498247,Laura Palmer
tt0105665,nm0936403,Leland Palmer
tt0105665,nm0000749,Shelly Johnson
tt0105665,nm0000796,Bobby Briggs
tt1195478,nm0781981,Tom Solomon
tt1195478,nm1289434,Violet Barnes
tt1195478,nm0695435,Alex Eilhauer
tt1195478,nm1555340,Suzie Barnes-Eilhauer
tt0318649,nm0000190,Dirk Pitt
tt0318649,nm0004851,Eva Rojas
tt0318649,nm0001872,Al Giordino
tt0318649,nm0039678,Lawyer
tt0204946,nm0000379,Torrance Shipman
tt0204946,nm0244630,Missy Pantone
tt0204946,nm0103038,Cliff Pantone
tt0204946,nm0005517,Isis
tt1161864,nm1524440,Michael Kovak
tt1161864,nm0000164,Father Lucas Trevant
tt1161864,nm0001354,Father Xavier
tt1161864,nm0103797,Angeline
tt4225622,nm6237346,Cole
tt4225622,nm3034977,Bee
tt4225622,nm2064412,Max
tt4225622,nm2443438,Sonya
tt2357129,nm0005110,Steve Jobs
tt2357129,nm0000551,Mike Markkula
tt2357129,nm1265802,Steve Wozniak
tt2357129,nm0001305,Daniel Kottke
tt0118887,nm0000230,Freddy Heflin
tt0118887,nm0000172,Ray Donlan
tt0118887,nm0000501,Gary Figgis
tt0118887,nm0000134,Moe Tilden
tt0808279,nm0915208,Ann
tt0808279,nm0000619,George
tt0808279,nm0685856,Paul
tt0808279,nm1227232,Peter
tt1235166,nm2588665,Malik El Djebena
tt1235166,nm0034390,César Luciani
tt1235166,nm1513288,Ryad
tt1235166,nm3024530,Jordi
tt0103873,nm0050975,Lionel Cosgrove
tt0103873,nm0679272,Paquita Maria Sanchez
tt0103873,nm0600473,Mum (Vera Cosgrove)
tt0103873,nm0914240,Uncle Les
tt1029234,nm1662011,Anna
tt1029234,nm1227864,Lucie
tt1029234,nm0126743,Mademoiselle
tt1029234,nm0869590,Le père
tt1440728,nm0000123,Jack
tt1440728,nm0000123,Edward
tt1440728,nm0093678,Father Benedetto
tt1440728,nm0686376,Clara
tt1440728,nm0084950,Ingrid
tt0126886,nm0000111,Jim McAllister
tt0126886,nm0000702,Tracy Flick
tt0126886,nm0005098,Paul Metzler
tt0126886,nm0004795,Tammy Metzler
tt8385148,nm0005351,Michael Bryce
tt8385148,nm0000168,Darius Kincaid
tt8385148,nm0000161,Sonia Kincaid
tt8385148,nm0000104,Aristotles Papadopolous
tt0112817,nm0000136,William Blake
tt0112817,nm0001200,Nobody
tt0112817,nm0000417,Train Fireman
tt0112817,nm0000448,Cole Wilson
tt0115963,nm0000677,Sarah Bailey
tt0115963,nm0000103,Nancy Downs
tt0115963,nm0000117,Bonnie
tt0115963,nm0874086,Rochelle
tt1017460,nm0004778,Clive Nicoli
tt1017460,nm0001631,Elsa Kast
tt1017460,nm0152035,Dren
tt1017460,nm1682412,Gavin Nicoli
tt1974419,nm1102577,Jesse
tt1974419,nm0376716,Roberta Hoffmann
tt1974419,nm0000206,Hank
tt1974419,nm3194762,Dean
tt0138524,nm0000123,Miles
tt0138524,nm0001876,Marylin
tt0138524,nm0000671,Howard D. Doyle
tt0138524,nm0001691,Donovan Donaly
tt1592525,nm0001602,Snow
tt1592525,nm1192254,Emilie Warnock
tt1592525,nm0001780,Scott Langral
tt1592525,nm0716490,Alex
tt0185125,nm0005386,Manuela
tt0185125,nm0004650,Huma Rojo
tt0185125,nm0679150,Nina
tt0185125,nm0760665,Agrado
tt0160862,nm0005327,Zack Siler
tt0160862,nm0000337,Laney Boggs
tt0160862,nm0000498,Brock Hudson
tt0160862,nm0908094,Dean Sampson
tt0174856,nm0000243,Rubin Carter
tt0174856,nm0788370,Lesra
tt0174856,nm0000679,Lisa
tt0174856,nm0000630,Sam
tt0116136,nm0000598,Bowen
tt0116136,nm0000125,Draco
tt0116136,nm0000539,Kara
tt0116136,nm0000592,Gilbert
tt1488589,nm0000191,Cricket
tt1488589,nm0103195,Geppetto
tt1488589,nm9640481,Pinocchio
tt1488589,nm9640481,Carlo
tt1488589,nm1218607,Priest
tt0433383,nm0000657,Edward R. Murrow
tt0433383,nm0000123,Fred Friendly
tt0433383,nm0165101,Shirley Wershba
tt0433383,nm0001099,Sig Mickelson
tt0118998,nm0000552,Dr. John Dolittle
tt0118998,nm0001967,Calloway
tt0118998,nm0001115,Archer Dolittle
tt0118998,nm0001624,Dr. Mark Weller
tt1954470,nm0048075,Sardar Khan
tt1954470,nm1596350,Faisal Khan
tt1954470,nm0223606,Ramadhir Singh
tt1954470,nm3190246,Nagma Khatoon
tt3605418,nm0000206,Evan
tt3605418,nm4448022,Genesis
tt3605418,nm1869101,Bell
tt3605418,nm2746751,Louis
tt0416236,nm0383603,Jared Grace
tt0416236,nm0383603,Simon Grace
tt0416236,nm0092961,Mallory Grace
tt0416236,nm0000657,Arthur Spiderwick
tt0416236,nm0000571,Helen Grace
tt0365686,nm0005458,Jake Green
tt0365686,nm0000501,Dorothy Macha
tt0365686,nm0071275,Avi
tt0365686,nm0665114,Zach
tt8613070,nm4374524,Marianne
tt8613070,nm1194748,Héloïse
tt8613070,nm4714676,Sophie
tt8613070,nm0000420,La Comtesse
tt9411972,nm8402992,Kya Clark
tt9411972,nm4973896,Tate Walker
tt9411972,nm6170168,Chase Andrews
tt9411972,nm0000657,Tom Milton
tt0302640,nm0001705,Jessica
tt0302640,nm1046097,Jessica
tt0302640,nm0267506,April
tt0302640,nm0492932,Billy
tt3072482,nm1663205,Jimmy
tt3072482,nm0000619,Henry's Father
tt3072482,nm2247245,Estelle
tt3072482,nm1572716,Akan
tt0453562,nm1569276,Jackie Robinson
tt0453562,nm1165660,Harold Parrott
tt0453562,nm0000148,Branch Rickey
tt0453562,nm2718512,Rachel Robinson
tt0418819,nm0000491,Cholo DeMora
tt0418819,nm0000782,Slack
tt0418819,nm0048932,Riley Denbo
tt0418819,nm0000454,Kaufman
tt3811906,nm1834115,Madison Mitchell
tt3811906,nm4487976,Sydney Lake
tt3811906,nm2965226,Kekoa Shaw
tt3811906,nm0925232,Regina Moss
tt0377109,nm0915208,Rachel
tt0377109,nm0233562,Aidan
tt0377109,nm0000651,Evelyn
tt0377109,nm0048932,Max Rourke
tt0114214,nm0000232,Ellen
tt0114214,nm0000432,Herod
tt0114214,nm0000128,Cort
tt0114214,nm0000138,Kid
tt8580274,nm0002071,Lars Erickssong
tt8580274,nm1046097,Sigrit Ericksdóttir
tt8580274,nm1405398,Alexander Lemtov
tt8580274,nm0675409,Victor Karlosson
tt0104797,nm0000243,Malcolm X
tt0104797,nm0000291,Betty Shabazz
tt0104797,nm0005148,West Indian Archie
tt0104797,nm0000490,Shorty
tt0960731,nm0001191,Skeeter Bronson
tt0960731,nm0005392,Jill
tt0960731,nm0001073,Wendy
tt0960731,nm0001602,Kendall
tt0112818,nm0000215,Sister Helen Prejean
tt0112818,nm0000576,Matthew Poncelet
tt0112818,nm0698764,Hilton Barber
tt0112818,nm0000855,Earl Delacroix
tt0490204,nm0001191,Charlie Fineman
tt0490204,nm0000332,Alan Johnson
tt0490204,nm0000586,Janeane Johnson
tt0490204,nm0000239,Angela Oakhurst
tt0401445,nm0000128,Max Skinner
tt0401445,nm0180411,Christie Roberts
tt0401445,nm0001215,Uncle Henry
tt0401445,nm0182839,Fanny Chenal
tt1666801,nm0926165,Bianca Piper
tt1666801,nm2254074,Madison Morgan
tt1666801,nm2064412,Wesley Rush
tt1666801,nm0005049,Dottie
tt2481498,nm2934314,Liz Kendall
tt2481498,nm1374980,Ted Bundy
tt2481498,nm1494168,Joanna
tt2481498,nm7413281,Babysitter
tt0455760,nm0477127,Jamie Ashen
tt0455760,nm0005520,Ella Ashen
tt0455760,nm0005531,Det. Lipton
tt0455760,nm0265637,Henry Walker
tt4695012,nm0249291,Paul
tt4695012,nm3571592,Will
tt4695012,nm0252238,Sarah
tt4695012,nm2142336,Kim
tt3322364,nm0000226,Dr. Bennet Omalu
tt3322364,nm0000285,Dr. Julian Bailes
tt3322364,nm0000983,Dr. Cyril Wecht
tt3322364,nm0001556,Mike Webster
tt0492956,nm0425005,Joe Kingman
tt0492956,nm0001718,Stella Peck
tt0492956,nm2202521,Peyton Kelly
tt0492956,nm0761052,Monique Vasquez
tt0117318,nm0000437,Larry Flynt
tt0117318,nm0001482,Althea Leasure Flynt
tt0117318,nm0001570,Alan Isaacman
tt0117318,nm0364126,Jimmy Flynt
tt1985949,nm0837177,Red
tt1985949,nm1265802,Chuck
tt1985949,nm1144419,Bomb
tt1985949,nm0748973,Matilda
tt1045772,nm0000120,Steven Russell
tt1045772,nm0000191,Phillip Morris
tt1045772,nm0005182,Debbie
tt1045772,nm0763928,Jimmy
tt0100758,nm0387432,April O'Neil
tt0100758,nm0000480,Casey Jones
tt0100758,nm0656929,Raphael (voice)
tt0100758,nm0656929,Passenger In Cab
tt0100758,nm0286335,Leonardo
tt0100758,nm0286335,Gang Member
tt1549572,nm1779870,Rhoda Williams
tt1549572,nm0544611,John Burroughs
tt1549572,nm3211972,Alex
tt1549572,nm4544251,DJ Flava
tt0395699,nm0004874,Shane Wolfe
tt0395699,nm0811242,Zoe Plummer
tt0395699,nm1302735,Seth Plummer
tt0395699,nm0004951,Dwayne Murney
tt2592614,nm0000170,Alice
tt2592614,nm0000170,Alicia Marcus
tt2592614,nm0322513,Dr. Isaacs
tt2592614,nm0005123,Claire Redfield
tt2592614,nm0731575,Wesker
tt0963178,nm0654110,Louis Salinger
tt0963178,nm0915208,Eleanor Whitman
tt0963178,nm0000090,Wilhelm Wexler
tt0963178,nm0860947,Jonas Skarssen
tt1778304,nm3785503,Katie
tt1778304,nm1053580,Kristi
tt1778304,nm2166469,Dennis
tt1778304,nm1584283,Julie
tt3544112,nm6916321,Conor
tt3544112,nm0318821,Robert
tt3544112,nm0448204,Penny
tt3544112,nm2930503,Brendan
tt1412386,nm0001132,Evelyn Greenslade
tt1412386,nm0631490,Douglas Ainslie
tt1412386,nm0001749,Muriel Donnelly
tt1412386,nm0929489,Graham Dashwood
tt8108198,nm0007102,Simi Sinha
tt8108198,nm4731677,Akash
tt8108198,nm2331000,Sophie
tt8108198,nm0223521,Pramod Sinha
tt0808417,nm0557859,Marjane Adolescente et Adulte
tt0808417,nm0000366,La Mère
tt0808417,nm0001687,Grandmother
tt0808417,nm0201638,La Grand-Mère
tt0364970,nm0004874,Toorop
tt0364970,nm0000706,Sister Rebeka
tt0364970,nm0858048,Aurora
tt0364970,nm0000367,Gorsky
tt0862856,nm0001593,Laurie
tt0862856,nm0004051,Mr. Kreeg
tt0862856,nm0048414,Steven
tt0862856,nm1468674,Maria
tt3882082,nm1659348,Greta Evans
tt3882082,nm1140344,Malcolm
tt3882082,nm3609439,Brahms Heelshire
tt3882082,nm0636235,Mr. Heelshire
tt1568921,nm1847099,Arrietty
tt1568921,nm0688132,Homily
tt1568921,nm0004715,Pod
tt1568921,nm1541331,Arietti
tt0100935,nm0000115,Sailor
tt0100935,nm0000368,Lula
tt0100935,nm0000353,Bobby Peru
tt0100935,nm0293422,Santos
tt0119229,nm0000131,Martin Q. Blank
tt0119229,nm0000378,Debi Newberry
tt0119229,nm0000101,Grocer
tt0119229,nm0000349,Marcella
tt1216487,nm0636426,Lisbeth Salander
tt1216487,nm0638824,Mikael Blomkvist
tt1216487,nm0256890,Erika Berger
tt1216487,nm0027800,Nils Bjurman
tt3063516,nm0424216,Irving Zisman
tt3063516,nm3850986,Billy
tt3063516,nm0364739,Chuck
tt3063516,nm0146061,Kimmie
tt0371606,nm0103785,Chicken Little
tt0371606,nm0000349,Abby Mallard
tt0371606,nm0005190,Buck Cluck
tt0371606,nm0461455,Mayor Turkey Lurkey
tt0108037,nm0347509,Scotty Smalls
tt0108037,nm0899953,Benjamin Franklin Rodriguez
tt0108037,nm0480869,The Babe
tt0108037,nm0719606,Hamilton 'Ham' Porter
tt0155267,nm0000112,Thomas Crown
tt0155267,nm0000623,Catherine Banning
tt0155267,nm0001459,Michael McCann
tt0155267,nm0001262,Andrew Wallace
tt1083452,nm5473782,Eddie Edwards
tt1083452,nm0413168,Bronson Peary
tt1083452,nm8030441,Eddie (10 years old)
tt1083452,nm0366846,Janette
tt0844708,nm0226813,Krug
tt0844708,nm0005321,Emma
tt0844708,nm0001282,John
tt0844708,nm0100889,Morton
tt1226273,nm0000154,Craven
tt1226273,nm0935653,Jedburgh
tt1226273,nm0396812,Jack Bennett
tt1226273,nm0636942,Emma Craven
tt0345950,nm0444786,SpongeBob
tt0345950,nm0444786,Narrator
tt0345950,nm0444786,Gary
tt0345950,nm0001787,King Neptune
tt0345950,nm0120309,Squidward
tt0345950,nm0120309,Fish #4
tt0345950,nm0492657,Sandy
tt1860242,nm0000126,Frank Hamer
tt1860242,nm0000437,Maney Gault
tt1860242,nm0000870,Ma Ferguson
tt1860242,nm0002253,Lee Simmons
tt4287320,nm0914612,Mae
tt4287320,nm0000158,Bailey
tt4287320,nm3915784,Ty
tt4287320,nm1294664,Mercer
tt7886848,nm1017633,Aaraya Desai
tt7886848,nm1017633,Misha
tt7886848,nm3169069,Vishal
tt7886848,nm3169069,Munna Chauhan
tt7886848,nm0004569,Ravi Verma
tt7886848,nm3140757,Nandini Desai
tt1911658,nm0569891,Skipper
tt1911658,nm1844237,Kowalski
tt1911658,nm0971017,Private
tt1911658,nm0970447,Rico
tt1126590,nm0010736,Margaret Keane
tt1126590,nm0910607,Walter Keane
tt1126590,nm0396812,Dick Nolan
tt1126590,nm1269983,Dee-Ann
tt0117666,nm0000671,Karl Childers
tt0117666,nm0948267,Doyle Hargraves
tt0117666,nm0000687,Charles Bushman
tt0117666,nm0000615,Vaughan Cunningham
tt3949660,nm1083271,April O'Neil
tt3949660,nm0004715,Vernon Fenwick
tt3949660,nm1347153,Baxter Stockman
tt3949660,nm0001473,Chief Vincent
tt0479997,nm0000115,Behmen
tt0479997,nm0000579,Felson
tt0479997,nm2946516,The Girl
tt0479997,nm1304386,Debelzaq
tt0120780,nm0000123,Jack Foley
tt0120780,nm0000182,Karen Sisco
tt0120780,nm0000609,Buddy Bragg
tt0120780,nm0001872,Glenn Michaels
tt0101761,nm0000174,Jim Morrison
tt0101761,nm0000212,Pamela Courson
tt0101761,nm0001492,Ray Manzarek
tt0101761,nm0001844,Robby Krieger
tt0154506,nm0857458,The Young Man
tt0154506,nm0369918,Cobb
tt0154506,nm0751301,The Blonde
tt0154506,nm0634297,The Policeman
tt15327088,nm6142895,Kaadubettu Shiva
tt15327088,nm6142895,Shiva's Father
tt15327088,nm3132784,Murali
tt15327088,nm5724719,Devendra Suttooru
tt15327088,nm11354885,Leela
tt1078588,nm0000139,Sara Fitzgerald
tt1078588,nm1113550,Anna Fitzgerald
tt1078588,nm0000285,Campbell Alexander
tt1078588,nm1063878,Pawn Shop Proprietor
tt2172934,nm0000126,Ethan Renner
tt2172934,nm2794962,Zooey Renner
tt2172934,nm0001567,Christine Renner
tt2172934,nm1720028,Vivi Delay
tt8267604,nm9862858,Zain
tt8267604,nm9862859,Rahil
tt8267604,nm9862860,Yonas
tt8267604,nm10201625,Souad
tt0103919,nm0000515,Helen Lyle
tt0103919,nm0075359,Trevor Lyle
tt0103919,nm0865302,The Candyman
tt0103919,nm0501435,Bernadette Walsh
tt0406816,nm0000126,Ben Randall
tt0406816,nm0005110,Jake Fischer
tt0406816,nm0000688,Helen Randall
tt0406816,nm0756089,Emily Thomas
tt1034314,nm1087430,Renate Richter
tt1034314,nm0456130,James Washington
tt1034314,nm0653248,Klaus Adler
tt1034314,nm0001424,Wolfgang Kortzfleisch
tt1230414,nm0000658,Jane Adler
tt1230414,nm0000188,Adam Schaffer
tt1230414,nm0000285,Jake Adler
tt1230414,nm1024677,Harley
tt0357277,nm0004950,Elektra
tt0357277,nm0899681,Mark Miller
tt0357277,nm0498449,Kirigi
tt0357277,nm0698977,Abby Miller
tt2357291,nm0251986,Blu
tt2357291,nm0004266,Jewel
tt2357291,nm1318596,Nigel
tt2357291,nm0000412,Eduardo
tt2382009,nm0001250,Joe
tt2382009,nm0001745,Seligman
tt2382009,nm0000353,L
tt2382009,nm0068260,K
tt4364194,nm5789377,Zak
tt4364194,nm0682283,Rosemary
tt4364194,nm0424848,Eleanor
tt4364194,nm0001136,Carl
tt6292852,nm0370015,Mother
tt6292852,nm0126284,Mother
tt6292852,nm10163946,Infant
tt6292852,nm10163947,Toddler
tt0250258,nm0001953,Tarek Fahd Nr. 77
tt0250258,nm0075321,Robert Steinhoff Nr. 38
tt0250258,nm0831440,Günther Schütte Nr. 82
tt0250258,nm0617852,Joe Maier Nr. 69
tt0837563,nm0164809,Louis
tt0837563,nm1541272,Rachel
tt0837563,nm0001475,Jud
tt0837563,nm5503448,Ellie
tt0383028,nm0000450,Caden Cotard
tt0383028,nm0608090,Hazel
tt0383028,nm0931329,Claire Keen
tt0383028,nm0001416,Adele Lack
tt1204342,nm0010736,Mary
tt1204342,nm0781981,Gary
tt1204342,nm0177933,Tex Richman
tt1204342,nm0429069,CDE Executive
tt1212428,nm0402271,Percy Fawcett
tt1212428,nm1500155,Henry Costin
tt1212428,nm1092227,Nina Fawcett
tt1212428,nm4043618,Jack Fawcett
tt1470827,nm1058940,Andrew Kaulder
tt1470827,nm2016345,Sam Wynden
tt1470827,nm4620252,Ticket Seller
tt1470827,nm0420121,Homeless Woman
tt0274812,nm0000652,Mr. Grey
tt0274812,nm0350454,Lee Holloway
tt0274812,nm0001111,Peter
tt0274812,nm0000690,Joan Holloway
tt0132477,nm0350453,Homer Hickam
tt0132477,nm0177933,John Hickam
tt0132477,nm0000368,Miss Riley
tt0132477,nm0654104,Quentin
tt1293847,nm0004874,Xander Cage
tt1293847,nm0947447,Xiang
tt1293847,nm2138653,Serena Unger
tt1293847,nm6806246,Nicks
tt0285531,nm0000151,Col. Abraham Curtis
tt0285531,nm0005048,Henry
tt0285531,nm0005134,Beaver
tt0285531,nm0507073,Jonesy
tt0151738,nm0000106,Josie Geller
tt0151738,nm0000274,Rob Geller
tt0151738,nm0890232,Sam Coulson
tt0151738,nm0788340,Anita
tt0115685,nm0000245,Armand Goldman
tt0115685,nm0001447,Albert
tt0115685,nm0000432,Senator Keeley
tt0115685,nm0001848,Louise Keeley
tt0446755,nm0915208,Kitty Fane
tt0446755,nm0001570,Walter Fane
tt0446755,nm0000630,Charlie Townsend
tt0446755,nm2474010,Hostess
tt0118928,nm0000112,Harry Dalton
tt0118928,nm0000157,Rachel Wando
tt0118928,nm0808603,Lauren Wando
tt0118928,nm0284158,Graham Wando
tt0104652,nm0605797,Porco Rosso
tt0104652,nm0441401,Madame Gina
tt0104652,nm1185314,Mr. Piccolo
tt0104652,nm0436639,Mamma Aiuto Boss
tt0363589,nm1371432,Elias
tt0363589,nm1372713,Alex
tt0363589,nm1370494,Eric
tt0363589,nm1440281,John McFarland
tt0363589,nm1378573,Jordan
tt0363589,nm1377431,Carrie
tt0311289,nm0479471,Stanley
tt0311289,nm0000244,The Warden
tt0311289,nm0000685,Mr. Sir
tt0311289,nm0625789,Dr. Pendanski
tt4139588,nm0586568,Duncan Vizla
tt4139588,nm1227814,Camille
tt4139588,nm0935395,Vivian
tt4139588,nm6699375,Hilde
tt0499556,nm0001472,Rogue
tt0499556,nm0005458,Crawford
tt0499556,nm1229204,Maria
tt0499556,nm0518821,Chang
tt2358891,nm0785842,Jep Gambardella
tt2358891,nm0893872,Romano
tt2358891,nm0272677,Ramona
tt2358891,nm0117911,Lello Cava
tt0107144,nm0000221,Topper Harley
tt0107144,nm0000978,Tug Benson
tt0107144,nm0000420,Ramada Rodham Hayman
tt0107144,nm0001077,Col. Denton Walters
tt1212419,nm0000354,George Lonegan
tt1212419,nm0208426,Marie Lelay
tt1212419,nm0397171,Melanie
tt1212419,nm0627245,Didier
tt2274648,nm1092086,Hellboy
tt2274648,nm0000170,Nimue
tt2274648,nm0000170,The Blood Queen
tt2274648,nm0574534,Professor Broom
tt2274648,nm7603745,Alice Monaghan
tt0464154,nm0000223,Julie Forester
tt0464154,nm0005278,Derrick Jones
tt0464154,nm0000377,Matt Boyd
tt0464154,nm0000609,Deputy Fallon
tt0267804,nm0001472,Gabe
tt0267804,nm0001472,Yulaw
tt0267804,nm0001472,Lawless
tt0267804,nm0001303,T.K.
tt0267804,nm0001303,Massie Walsh
tt0267804,nm0005148,Roedecker
tt0267804,nm0005148,Attendant
tt0267804,nm0005458,Funsch
tt0981227,nm0148418,Nick
tt0981227,nm0993507,Norah
tt0981227,nm1683094,Thom
tt0981227,nm1969169,Dev
tt9071322,nm0749263,Rob Bilott
tt9071322,nm0004266,Sarah Barlage Bilott
tt9071322,nm0000209,Tom Terp
tt9071322,nm0000597,Harry Dietzler
tt0408839,nm0001774,Eddie
tt0408839,nm1157358,Miranda
tt0408839,nm0015196,Lila
tt0408839,nm0005467,Doc
tt3316948,nm0251986,Mike Howell
tt3316948,nm0829576,Phoebe Larson
tt3316948,nm0110168,Victoria Lasseter
tt3316948,nm0000491,Rose
tt0165798,nm0001845,Ghost Dog
tt0165798,nm0798328,Ray Vargo
tt0165798,nm0868110,Louie
tt0165798,nm0331054,Sonny Valerio
tt1103153,nm0001337,Jen
tt1103153,nm0005110,Spencer
tt1103153,nm0000633,Mr. Kornfeldt
tt1103153,nm0001573,Mrs. Kornfeldt
tt0367110,nm0451321,Mohan Bhargava
tt0367110,nm1539666,Gita
tt0367110,nm1584145,Kaveri amma
tt0367110,nm1587122,Nandan 'Chiku'
tt0284837,nm0056187,Ali G
tt0284837,nm0056187,Borat
tt0284837,nm0729256,Rico
tt0284837,nm0478834,Hoochie 1
tt0284837,nm1169988,Hoochie 2
tt0817177,nm1630992,Juli Baker
tt0817177,nm2786608,Bryce Loski
tt0817177,nm0000360,Patsy Loski
tt0817177,nm0000381,Steven Loski
tt10886166,nm11110971,Laura Biel
tt10886166,nm9016108,Massimo Torricelli
tt10886166,nm0943002,Mario
tt10886166,nm4840961,Domenico
tt0362478,nm0000139,Norma Lewis
tt0362478,nm0005188,Arthur Lewis
tt0362478,nm0001449,Arlington Steward
tt0362478,nm0714310,Norm Cahill
tt1532503,nm0000191,Oliver
tt1532503,nm0001626,Hal
tt1532503,nm0491259,Anna
tt1532503,nm0899681,Andy
tt1648179,nm0416673,Scott Voss
tt1648179,nm0000161,Bella Flores
tt1648179,nm0001857,Marty Streb
tt1648179,nm0314524,Principal Betcher
tt0472181,nm0000279,Gargamel
tt0472181,nm2953537,Smurfette
tt0472181,nm0005565,Papa
tt0472181,nm0000439,Patrick Winslow
tt2679042,nm1670029,Agent 47
tt2679042,nm3799669,Katia
tt2679042,nm0704270,John Smith
tt2679042,nm0001354,Litvenko
tt1020072,nm0654648,"Dr. Martin Luther King, Jr."
tt1020072,nm0252238,Coretta Scott King
tt1020072,nm0001856,Annie Lee Cooper
tt1020072,nm0929489,President Lyndon B. Johnson
tt0105812,nm0000648,Sidney Deane
tt0105812,nm0000437,Billy Hoyle
tt0105812,nm0001609,Gloria Clemente
tt0105812,nm0274508,Rhonda Deane
tt0166896,nm0002070,Alvin
tt0166896,nm0000651,Rose
tt0166896,nm1886964,Dorothy
tt0166896,nm0139388,Bud
tt7550000,nm0004937,Art
tt7550000,nm0330687,Frank
tt7550000,nm6195774,Robin
tt7550000,nm0763928,Biggie
tt1440292,nm1064292,Oliver Tate
tt1440292,nm1020089,Jill Tate
tt1440292,nm0175916,Graham Purvis
tt1440292,nm0852965,Lloyd Tate
tt0328538,nm0939697,Tracy Freeland
tt0328538,nm0000456,Melanie Freeland
tt0328538,nm1223023,Evie Zamora
tt0328538,nm1227814,Noel
tt1213644,nm0001182,Beautiful Assassin
tt1213644,nm0591373,Amy
tt1213644,nm1440402,Enchanted Princess
tt1213644,nm1440402,Amy Winehouse Look-A-Like
tt1213644,nm1440402,Jessica Simpson Look-A-Like
tt1213644,nm1782667,Will
tt7939766,nm0687146,Jake
tt7939766,nm2976580,Young Woman
tt7939766,nm0001057,Mother
tt7939766,nm0000667,Father
tt0252076,nm0000182,Marisa Ventura
tt0252076,nm0000146,Christopher Marshall
tt0252076,nm0001670,Caroline Lane
tt0252076,nm0001804,Jerry Siegel
tt0105698,nm0000241,Luc Deveraux
tt0105698,nm0000241,GR44
tt0105698,nm0000185,Andrew Scott
tt0105698,nm0000185,GR13
tt0105698,nm0001824,Veronica Roberts
tt0105698,nm0642522,Colonel Perry
tt1322269,nm0000658,Violet Weston
tt1322269,nm0000551,Steve Huberbrecht
tt1322269,nm0000210,Barbara Weston
tt1322269,nm0000496,Karen Weston
tt0250797,nm0000152,Edward Sumner
tt0250797,nm0000178,Connie Sumner
tt0250797,nm0553648,Paul Martel
tt0250797,nm0838059,Charlie Sumner
tt0498353,nm0314514,Beth
tt0498353,nm0000525,Lorna
tt0498353,nm0005313,Whitney
tt0498353,nm0058372,Stuart
tt8629748,nm0000242,Spenser
tt8629748,nm6328300,Hawk
tt8629748,nm0000273,Henry
tt8629748,nm2955597,Cissy Davis
tt1164999,nm0000849,Uxbal
tt1164999,nm3159825,Marambra
tt1164999,nm3904817,Ana
tt1164999,nm3127008,Mateo
tt3513548,nm3236159,Richard Jewell
tt3513548,nm0005377,Watson Bryant
tt3513548,nm10263413,Student
tt3513548,nm5573623,Student
tt0364045,nm0001401,Illeana
tt0364045,nm0000160,Costa
tt0364045,nm0000662,Hart
tt0364045,nm0001687,Mrs. Asher
tt0443701,nm0000141,Fox Mulder
tt0443701,nm0000096,Dana Scully
tt0443701,nm0175262,Father Joseph Crissman
tt0443701,nm0001605,ASAC Dakota Whitney
tt0114694,nm0000394,Tommy
tt0114694,nm0005450,Richard
tt0114694,nm0001133,Big Tom
tt0114694,nm0000137,Beverly
tt0230838,nm0000206,Nelson Moss
tt0230838,nm0000234,Sara Deever
tt0230838,nm0005042,Chaz Watley
tt0230838,nm0314524,Vince Holland
tt0799934,nm0085312,Jerry
tt0799934,nm0080049,Mike
tt0799934,nm0000418,Mr. Fletcher
tt0799934,nm0001201,Miss Falewicz
tt0120679,nm0000161,Frida Kahlo
tt0120679,nm0000547,Diego Rivera
tt0120679,nm0001691,Leon Trotsky
