userID,movieID,lastWatched,likes
marksimmons99,tt8368512,2017-10-24,0
haroldrodriguez32,tt2304933,2006-12-30,0
melissacarter70,tt0870154,2006-10-03,1
jacquelinejones01,tt7615052,2009-03-14,0
phillipbryant05,tt0119558,2021-11-29,1
nancyhoward37,tt0109424,2001-01-30,1
dorothyjones69,tt6802308,2004-11-30,1
ryanwashington37,tt0889583,2006-07-16,0
wandahenderson31,tt6902332,2013-10-11,0
josewilson23,tt1935896,2000-12-30,1
charlescampbell92,tt2180411,2000-03-25,1
katherinewood51,tt10687116,2013-05-20,0
martinbutler33,tt9851854,2002-08-11,1
annerobinson18,tt2920808,2011-12-12,1
patrickjohnson41,tt0331953,2012-05-10,1
debrahill88,tt0120802,2018-12-29,0
patriciathompson54,tt0106761,2015-09-13,0
stephaniewhite26,tt0339230,2003-11-15,1
debrastewart85,tt0117437,2013-09-27,1
juliapatterson16,tt0457275,2013-05-01,0
gregorycollins97,tt3797868,2006-09-04,1
arthurwalker58,tt1438254,2002-09-05,0
billyjackson02,tt0417741,2011-02-20,1
seancox37,tt0115645,2004-12-24,1
christinajenkins30,tt1631867,2000-04-24,0
lillianclark84,tt0810913,2008-11-05,1
sarawright23,tt0910905,2012-12-15,1
larrywalker96,tt0410369,2003-05-07,0
loridavis79,tt2381941,2013-04-16,0
josecooper16,tt5093026,2012-01-16,0
rogermitchell75,tt0101694,2006-07-30,0
ernestsimmons43,tt3808342,2017-10-02,0
normamiller39,tt0465670,2023-04-28,0
charlesgonzalez84,tt3147312,2002-08-15,1
robinjohnson77,tt10620868,2020-12-17,1
tinawalker78,tt15501640,2007-05-12,1
jessemorris96,tt1489889,2003-01-21,0
haroldmitchell33,tt3748528,2003-08-01,1
jasonnelson11,tt0772168,2001-12-11,1
jerryflores26,tt9820556,2015-02-04,0
margarettorres35,tt1735898,2022-01-28,0
lawrencewhite07,tt0114609,2005-10-09,0
peterhill73,tt0213682,2016-05-02,0
christineross01,tt5912454,2010-09-26,0
lisascott51,tt0107616,2017-11-21,0
denisenelson18,tt0099088,2015-09-20,1
philipmorris76,tt0384369,2012-10-13,0
theresapowell76,tt5254868,2000-05-14,1
nicholaswright22,tt0259822,2005-05-27,1
victordiaz82,tt0485985,2010-06-01,0
patriciabrown74,tt0814075,2000-04-23,0
arthurmartinez51,tt12393526,2004-06-26,1
judymorris77,tt1229340,2007-05-15,1
stevenedwards05,tt1231583,2002-06-22,0
bonnieking18,tt1186367,2018-12-06,0
raymondclark50,tt7286916,2015-07-29,1
chrissmith03,tt0117571,2023-01-03,1
keithreed79,tt0340012,2015-09-07,0
helenmiller63,tt11204094,2019-11-25,1
carolynmartinez06,tt11762434,2002-12-19,1
williestewart43,tt1618434,2000-10-26,1
johnperez65,tt0114814,2018-02-25,0
deniserodriguez57,tt5294550,2009-11-16,0
jeffreybaker24,tt0831387,2022-03-11,1
williamkelly22,tt1014762,2018-12-05,1
andrewhayes98,tt0482546,2017-03-18,1
kevinmurphy32,tt11989890,2018-10-16,0
arthurmoore68,tt1686821,2000-02-10,1
jenniferjohnson11,tt7541720,2000-04-06,1
jessicabutler87,tt2403029,2022-11-08,0
jacquelinegarcia67,tt0787523,2003-12-26,0
evelyndavis23,tt1639426,2005-10-01,1
georgegonzales05,tt0116695,2012-01-14,1
tammycook84,tt0295721,2008-09-01,1
annieyoung44,tt9824114,2018-04-10,1
jasoncarter02,tt0448011,2008-08-29,0
jackadams17,tt3748528,2022-12-02,1
christineperez92,tt0228333,2009-03-28,1
elizabethbryant07,tt2234261,2000-02-12,0
francesmartinez01,tt2126357,2003-07-25,1
keithmurphy60,tt1242432,2010-12-14,0
kevinreed45,tt0314498,2005-07-24,1
beverlyreed44,tt0454824,2018-01-07,1
juancollins51,tt2581244,2022-11-14,1
joshuawhite67,tt0456912,2020-03-09,0
jacksmith60,tt0365376,2000-01-22,0
larrymoore04,tt2015381,2002-06-06,0
loisbennett13,tt0103247,2002-12-22,0
rubyperez90,tt1602613,2003-11-24,0
heathercook79,tt0100485,2016-10-09,0
paulamurphy49,tt0914863,2013-05-18,1
janeturner03,tt0201265,2019-08-05,0
fredmitchell22,tt4624424,2011-12-25,0
anniediaz12,tt0384680,2017-07-21,0
howardmoore29,tt1291580,2023-05-27,0
howardedwards97,tt1865505,2004-11-13,0
ryanmartin52,tt0870154,2002-03-09,0
annebutler16,tt1399683,2017-05-10,1
martinphillips34,tt1433810,2021-07-25,0
anngonzalez82,tt2103254,2007-01-27,0
catherinemiller62,tt1632547,2005-05-11,1
ashleymorris10,tt0109555,2020-01-23,0
christopherrobinson49,tt0138749,2008-04-02,1
johnnybell53,tt0455590,2015-06-20,0
christorres75,tt0402894,2014-05-06,0
danielward01,tt0420609,2007-09-09,1
virginiaprice99,tt0114709,2010-07-20,0
georgehoward35,tt0860906,2014-05-26,0
beverlyhughes04,tt1242545,2007-03-03,1
donnamartin25,tt7589524,2019-04-09,1
howardlee73,tt0238552,2001-12-02,0
sarahfoster09,tt5286444,2015-04-11,0
phyllissanchez22,tt0893402,2003-08-21,0
sarabarnes59,tt0465203,2000-05-15,1
beverlyrodriguez36,tt0384819,2005-04-17,0
earlrivera49,tt0456470,2022-04-20,1
chrisprice82,tt7008872,2003-11-13,0
rosebennett14,tt1188990,2011-02-26,1
patrickrogers56,tt3095734,2010-08-29,0
wandalong21,tt1715336,2005-12-09,0
brucehoward87,tt0120177,2013-12-13,0
evelynwright38,tt0135007,2020-01-24,1
kathrynanderson80,tt1602472,2021-06-17,0
kathyperry04,tt0113118,2021-12-11,0
albertmiller51,tt1244658,2014-10-08,0
lisasmith61,tt7329656,2003-04-24,0
rogergonzalez14,tt1016075,2001-06-14,1
paulamiller06,tt0101787,2020-06-16,1
billygarcia61,tt0166110,2017-07-13,1
nancyrodriguez76,tt0906665,2023-01-18,1
paulbrooks12,tt0190590,2000-12-08,0
katherinecox77,tt1063056,2009-08-04,1
jackhall33,tt0830570,2001-07-08,1
phillipking54,tt1971352,2001-06-24,0
philipcooper49,tt0283900,2016-10-04,0
howardadams21,tt2910274,2023-01-28,1
matthewsanchez02,tt2888046,2019-11-24,0
barbarahoward07,tt1754730,2002-05-29,1
jimmyfoster91,tt12530246,2001-05-02,1
nancythompson50,tt1702014,2022-03-13,1
jasonharris42,tt6952960,2007-02-03,0
janicerogers51,tt0120241,2022-01-22,1
dennisrivera29,tt0362270,2023-06-05,1
ashleyramirez98,tt9812474,2010-05-15,0
michelleadams46,tt0325655,2017-06-21,1
adamperez20,tt5278506,2001-07-23,1
mariejones68,tt2649128,2008-05-26,1
phylliscox81,tt4849438,2013-09-14,1
margaretlopez49,tt0420087,2014-10-06,1
josephharris70,tt10280296,2004-08-06,0
earlhill15,tt0119448,2022-01-04,0
jackgonzalez83,tt10243992,2016-12-01,1
dennisprice22,tt0117381,2004-11-28,1
bettystewart51,tt0252501,2022-10-27,1
joycebennett28,tt0367027,2013-07-22,0
benjaminbell28,tt0164334,2020-02-05,0
haroldprice74,tt0107120,2004-01-21,0
robertcooper64,tt7639372,2004-02-02,0
teresamorgan60,tt7616798,2018-10-17,0
tinarodriguez59,tt1658801,2021-08-23,1
robertclark57,tt0284978,2007-11-27,1
georgeevans55,tt0427327,2017-08-31,1
nicolebarnes29,tt0099409,2001-11-15,1
francesrivera89,tt6508228,2016-10-28,0
tammyperez38,tt8972256,2000-08-03,0
lawrencerogers89,tt0367652,2015-09-12,0
aaronwashington01,tt8902990,2018-04-16,0
markhughes48,tt4912910,2002-03-10,0
waltersimmons68,tt1385824,2016-06-15,1
kathleenrivera20,tt0110955,2019-09-25,0
frankcampbell81,tt1987680,2014-03-17,0
gregorywashington90,tt0460780,2012-08-26,0
stephenkelly26,tt0817538,2019-11-10,0
teresaadams01,tt3799232,2008-08-04,0
stevenphillips69,tt0118744,2010-05-08,0
patriciasmith50,tt1440129,2006-06-18,0
andreacollins49,tt3503406,2010-06-12,0
waynebutler40,tt13406136,2015-11-16,0
janemartinez90,tt0825236,2020-08-04,1
donnabaker13,tt9495224,2015-08-01,1
richardjohnson22,tt1758810,2008-04-24,0
craigwright31,tt9051908,2011-07-01,0
alanstewart43,tt0165546,2003-05-17,0
saragriffin36,tt6932874,2003-02-25,0
brandonthomas52,tt0350261,2021-08-12,1
teresahenderson07,tt13634480,2012-06-05,0
garybarnes65,tt6654210,2014-12-17,1
joyceharris20,tt1929263,2021-01-10,1
walterbarnes90,tt0438315,2000-08-08,1
jenniferlopez03,tt0452623,2003-03-22,1
adammiller46,tt0120741,2009-04-21,0
martharodriguez35,tt5085924,2005-09-14,0
royperez10,tt6189022,2014-07-21,1
christopherhughes94,tt9466814,2000-01-04,0
jimmygriffin94,tt1641638,2003-05-26,0
juliapatterson16,tt0395251,2001-01-18,0
christorres75,tt0319736,2005-12-01,1
tammyperez38,tt2357129,2013-07-31,1
christinatorres93,tt0103064,2001-02-23,1
irenecollins30,tt0113277,2012-06-08,1
andrewadams01,tt1740707,2005-08-03,1
ashleysmith21,tt11317142,2001-10-24,1
johnnyhill20,tt7298400,2003-12-25,1
jerrybutler24,tt0948470,2008-04-23,0
clarencepatterson35,tt1418754,2004-10-06,0
irenehenderson87,tt5371168,2004-05-20,0
juliawood82,tt1869716,2006-03-03,0
josephmoore11,tt8366590,2010-12-04,0
robinpatterson20,tt0113409,2011-08-18,1
kennethlong54,tt3735246,2010-02-11,1
larryross33,tt0383574,2005-06-19,0
jacquelinediaz99,tt0420509,2014-01-09,1
gloriabutler88,tt0810988,2006-06-13,0
andrewbryant46,tt0443295,2009-08-09,1
virginiahenderson47,tt0274117,2012-01-13,0
patrickjackson86,tt0289765,2014-02-27,1
johnjames07,tt0119654,2022-05-03,1
jimmyturner03,tt15255876,2009-07-19,1
marklong97,tt0265343,2000-06-10,1
normamartinez07,tt2375379,2008-01-16,0
stevewright95,tt13204490,2004-10-07,1
carollong25,tt4652650,2004-11-02,1
carolynward07,tt3708886,2017-02-20,0
russellevans46,tt3469798,2019-07-31,1
roypeterson91,tt6823368,2002-06-28,1
kellyperry18,tt2488496,2019-10-13,0
rogerphillips88,tt0343660,2016-02-13,0
jeffreyward17,tt14060094,2013-12-13,0
mariasimmons10,tt1104001,2004-11-01,1
gregorywatson89,tt0319343,2019-08-14,1
russelljohnson84,tt0099409,2020-09-26,0
susanmorgan93,tt0108238,2015-02-04,1
kimberlypeterson96,tt3581652,2008-07-15,1
amyhughes94,tt0119978,2023-03-30,1
pamelawatson51,tt6521876,2018-08-06,1
beverlyclark44,tt9683478,2017-05-10,0
arthurgonzales99,tt0110612,2002-11-23,1
normarodriguez88,tt1020885,2009-08-07,0
stephenhall09,tt0147800,2020-10-31,0
jessicacampbell72,tt1532958,2005-04-20,1
lauragonzalez69,tt6571548,2013-08-19,1
nicholashenderson66,tt0419677,2002-09-13,1
williamedwards83,tt0399295,2002-05-20,0
royphillips20,tt8504014,2019-09-30,0
jerrylong10,tt3890160,2016-04-28,0
juliebailey88,tt0486655,2013-10-06,1
cherylcook58,tt0106697,2014-05-10,0
judyreed12,tt7466810,2001-10-15,1
willienelson68,tt0114436,2005-05-09,0
alicenelson49,tt2543164,2013-02-11,0
sharonphillips91,tt1464174,2022-02-07,0
walterbennett05,tt3647498,2009-02-10,1
roberthall33,tt5117428,2000-11-05,0
kellylopez55,tt1713440,2000-02-26,0
richardscott68,tt1379177,2000-05-25,0
williamcampbell94,tt0118715,2023-06-14,1
craighenderson68,tt1232776,2023-03-09,0
jeanpeterson28,tt0790770,2013-02-17,0
janetfoster98,tt1336006,2003-12-13,1
kevinmitchell81,tt0133363,2003-08-03,0
kathleengonzales73,tt1800241,2020-03-25,1
kennethparker55,tt5941692,2004-05-25,0
kathleenwhite00,tt1579361,2014-06-20,0
scottbailey82,tt2265398,2000-02-05,0
kimberlyward94,tt1783732,2014-08-09,0
carolmorgan06,tt0119190,2012-11-04,1
roywashington26,tt0110364,2011-06-18,1
andrearichardson46,tt0443536,2017-09-10,1
cynthiamitchell59,tt0238380,2022-04-10,0
kathleenbell82,tt1814836,2019-07-12,0
lindahayes76,tt7008872,2016-10-12,1
douglasjones30,tt6133466,2004-12-21,0
antoniohall60,tt1176740,2010-03-07,0
frankhall68,tt11199410,2012-06-19,0
elizabethhayes71,tt3247714,2005-01-07,0
beverlyhughes04,tt12335692,2010-08-29,1
theresaclark12,tt7147540,2006-12-24,0
gregoryflores16,tt0099512,2006-02-28,0
frankalexander26,tt0104036,2012-07-10,1
beverlyyoung74,tt1567609,2012-04-14,0
jesselong50,tt2011159,2020-10-06,1
lisajackson95,tt0808240,2009-11-08,0
marieharris74,tt0400717,2012-03-30,1
eugenerobinson46,tt0295721,2004-09-03,1
phillipallen23,tt0325703,2020-10-15,1
helenward03,tt2381249,2019-04-13,1
louisebailey19,tt11514780,2003-01-29,1
kimberlywatson51,tt0102517,2022-10-09,0
kimberlysmith12,tt8851148,2003-06-03,1
josejones98,tt1930546,2002-09-03,1
ralphross77,tt14060094,2012-12-12,1
williammartinez34,tt0906734,2004-11-30,0
ralphmitchell09,tt1934231,2009-06-17,0
elizabethpowell90,tt13320662,2020-09-14,0
scottrobinson77,tt5580036,2007-01-28,1
carolhughes53,tt1114677,2013-07-16,1
danielwilliams41,tt0185183,2018-09-17,1
seanadams59,tt0107977,2015-07-16,0
nicolemitchell98,tt0398375,2017-09-20,0
martinhughes21,tt1658801,2015-10-25,1
elizabethbrooks57,tt10276470,2003-06-17,1
rubyanderson08,tt0814075,2011-04-03,0
scottwilliams95,tt0109424,2017-12-28,0
davidwright67,tt8258074,2001-03-17,0
stephenjones95,tt1244668,2004-07-06,1
karenedwards30,tt2667380,2007-07-20,0
harrywashington11,tt0405094,2019-03-26,1
susanlopez31,tt0421994,2004-06-09,1
lillianwalker49,tt0456149,2010-07-03,0
karenanderson83,tt1007029,2021-10-07,1
annenelson24,tt2366450,2018-04-15,0
nancyanderson27,tt0271259,2002-09-06,1
mariagonzalez00,tt0161081,2006-07-23,0
mariacarter20,tt1134854,2003-11-02,1
davidjenkins43,tt0118789,2006-05-14,0
katherinethompson24,tt4178092,2011-05-27,0
gregorybryant16,tt0974554,2015-05-24,1
ashleyhernandez07,tt3976144,2021-06-27,0
chrismitchell00,tt0892769,2018-02-13,0
dianeperez36,tt0367652,2004-09-08,0
donaldbrown36,tt0393635,2014-06-28,0
laurabryant49,tt5544384,2013-07-04,1
jerrythomas66,tt3756788,2011-02-04,0
shawnwashington60,tt9541602,2019-04-16,0
andrewcollins67,tt1623205,2022-01-26,1
andrewevans19,tt0423866,2014-12-28,0
toddstewart98,tt2866360,2019-05-04,1
garybryant17,tt0787474,2008-06-17,0
seanedwards87,tt1718199,2019-05-15,1
michellebrooks24,tt1843287,2017-12-08,1
annrichardson68,tt0244000,2003-01-25,1
matthewwood73,tt5895028,2020-05-29,1
juancollins51,tt4005402,2002-01-27,1
maryharris75,tt11656172,2018-03-18,0
denisepowell98,tt13139228,2005-05-27,0
rebeccacoleman77,tt0808151,2010-09-28,0
antoniolee66,tt2364841,2015-03-10,0
stephenmiller20,tt0452598,2011-08-14,0
brucebryant42,tt0404978,2010-06-14,1
keithparker82,tt1434447,2002-08-05,1
antoniogray42,tt0362590,2008-06-13,0
joseyoung81,tt14079374,2002-06-11,1
terrythompson86,tt0977855,2014-07-19,1
russellgarcia61,tt0191397,2009-03-14,1
amywhite11,tt0974613,2011-03-03,1
benjaminlee10,tt0120667,2016-07-18,0
loissanders57,tt7984734,2022-07-30,1
arthurstewart07,tt0268978,2003-08-13,1
tammymitchell87,tt0421729,2002-09-05,1
waynemitchell28,tt9051908,2021-02-20,0
stephenroberts37,tt2544766,2014-02-25,0
douglashall38,tt12861850,2015-02-10,0
jamestorres70,tt10189514,2010-06-17,1
ashleymorris10,tt1702014,2009-12-10,1
beverlysanders22,tt0118698,2010-08-17,0
katherinesanchez27,tt2025526,2017-07-13,1
billylopez06,tt6198946,2010-12-25,1
toddscott09,tt0373981,2020-08-08,1
samuelramirez65,tt0374339,2002-11-27,1
geraldedwards11,tt0391304,2003-09-02,0
laurascott76,tt0114148,2022-02-10,1
jessemoore32,tt0331632,2016-01-17,1
williamwilliams88,tt1103275,2008-09-06,0
brianwalker73,tt1261954,2022-05-22,1
christopheredwards63,tt0118632,2000-03-24,0
andrewbarnes30,tt0138703,2002-03-22,0
joanwhite89,tt0368933,2020-11-20,1
normarobinson49,tt7984766,2005-08-02,1
peterstewart69,tt1311071,2017-03-05,1
joanturner38,tt5577742,2011-02-06,1
louiseperry07,tt4977530,2021-05-12,1
josephhughes23,tt0307901,2010-06-24,0
kathleencooper32,tt2591814,2014-08-01,0
toddstewart98,tt3881784,2018-12-24,1
carollewis97,tt0307453,2022-07-04,0
adamhughes06,tt2714900,2014-09-09,1
jeanparker40,tt1772240,2014-08-30,0
rachelcampbell87,tt2096672,2018-08-08,0
dianatorres89,tt11374902,2008-12-21,1
roythomas52,tt0462338,2004-02-07,0
kellywhite42,tt4986098,2001-08-14,0
marygriffin20,tt3708886,2021-10-26,1
heatherscott51,tt7431594,2017-03-13,0
lindalewis68,tt0330843,2015-08-13,0
richardmorris78,tt0112883,2012-12-01,0
antonioparker13,tt3111426,2012-08-03,0
kathleenhayes98,tt0243133,2013-10-09,1
judygray95,tt0835418,2020-04-16,1
tammyrogers63,tt1194173,2012-05-25,1
heatherking46,tt10394738,2003-10-01,1
brandonmiller24,tt1836944,2022-01-19,0
teresaperez05,tt0379217,2007-01-06,0
ashleywalker93,tt0100935,2005-08-09,1
johnreed19,tt0367027,2018-04-12,1
johnnymartin50,tt18925334,2011-08-02,1
stephendiaz71,tt5119116,2021-09-21,0
arthurflores55,tt1289401,2022-07-16,1
normagray35,tt0118691,2022-08-03,0
billytaylor85,tt0314067,2020-09-13,0
randyturner51,tt0392878,2022-07-09,0
louisewood35,tt0970866,2008-04-02,0
jessescott56,tt3748172,2004-07-28,0
charlesclark13,tt0109424,2016-08-13,1
deborahhernandez92,tt2063781,2018-06-11,1
garywood59,tt3741700,2010-06-23,1
jasonperez94,tt8114980,2004-05-11,0
philliphayes00,tt0120844,2002-02-20,0
raymondwalker30,tt0480025,2019-10-05,1
joeross34,tt5918982,2019-07-15,0
marthacarter03,tt0406759,2008-10-04,0
francesthompson92,tt1893195,2014-06-01,1
janedavis56,tt3107166,2010-06-27,0
pamelaflores30,tt2991224,2006-01-25,1
jacquelineevans47,tt7557108,2011-11-02,0
katherinewright87,tt2960930,2013-11-26,1
lillianprice71,tt1845838,2008-02-22,1
judythomas25,tt0105391,2001-06-27,1
rebeccarichardson54,tt3078242,2021-12-14,0
catherineharris13,tt0178868,2002-12-19,0
heatherphillips78,tt6654210,2004-05-16,0
phyllisturner28,tt2429074,2019-09-06,1
seanking31,tt0100403,2000-02-14,0
wandabryant87,tt1029231,2019-02-22,1
bobbymorris41,tt0114709,2014-02-19,0
josephreed13,tt0139462,2019-01-02,1
normayoung77,tt2140507,2007-06-06,1
helenpatterson59,tt0380510,2004-12-14,0
nicolewalker98,tt0114702,2021-07-21,1
jessewalker80,tt2720826,2002-01-28,0
ernestmiller38,tt1942884,2017-06-25,1
kimberlyparker14,tt2758880,2006-11-03,1
walterlee99,tt1999995,2015-05-31,0
adamsimmons04,tt0426931,2010-03-04,0
mariakelly81,tt3520418,2021-07-18,1
mildrednelson02,tt4411504,2004-03-18,1
lisascott51,tt2070776,2001-01-10,1
amylong10,tt5270948,2020-07-26,1
henrycoleman95,tt0110116,2021-04-27,0
mildredwright69,tt0363226,2017-07-16,0
debrabailey39,tt5147214,2009-07-26,1
justincook95,tt0468565,2019-07-11,1
francestaylor39,tt0437086,2020-07-26,0
emilylopez51,tt2112096,2009-12-26,0
christinawashington75,tt5493944,2001-06-03,1
tinaparker52,tt1440345,2020-12-23,1
christopherkelly97,tt0156812,2001-12-21,1
larrydiaz06,tt7349662,2023-03-20,1
toddmartin42,tt1648186,2017-01-22,1
marthahenderson89,tt21106646,2014-12-25,0
richardcarter00,tt4104054,2013-11-12,0
carolynking59,tt9285882,2003-12-02,1
shirleygray34,tt2226162,2019-11-22,1
larryhenderson11,tt2510894,2012-06-08,1
jeffreylee64,tt0382077,2016-01-07,0
helengreen68,tt0872230,2003-08-08,1
richardsanders61,tt0112288,2011-02-01,1
arthurperez58,tt1865505,2013-09-03,1
ireneramirez19,tt0496634,2020-09-01,1
arthursanders50,tt1386697,2021-02-08,1
cheryltorres66,tt0343818,2022-02-21,1
alanmitchell21,tt1772250,2000-06-05,1
donnaross12,tt0106519,2004-06-27,0
sandralopez82,tt0117293,2013-11-11,1
joejones76,tt0202470,2007-12-01,0
amyrogers52,tt0220656,2017-03-19,0
haroldprice74,tt7147540,2015-04-07,1
marilynwright06,tt1612774,2006-08-23,1
joetorres78,tt1313092,2022-06-10,0
maryharris75,tt0167427,2006-09-29,0
albertbrown13,tt8633464,2004-08-21,1
rosejames39,tt5571734,2006-02-08,1
joseprice16,tt0162360,2019-09-26,0
shawnbryant61,tt2920808,2007-05-29,0
frankperez76,tt0347304,2000-11-06,1
normacoleman86,tt1646926,2005-12-07,0
virginiaparker03,tt4356480,2009-05-24,1
joshuasimmons28,tt2125666,2005-02-13,0
haroldcampbell28,tt0118829,2009-01-05,0
harryhenderson38,tt10307440,2013-05-17,1
jeannelson99,tt5173032,2021-11-17,0
matthewrivera01,tt6910282,2003-05-29,0
dianaflores01,tt1138489,2020-08-25,0
josephfoster28,tt15463032,2008-06-11,0
juliehall98,tt7431594,2009-08-30,1
billybrown04,tt0335438,2007-09-03,1
phillipjenkins62,tt4682788,2002-12-30,1
beverlyrogers86,tt0472043,2021-02-10,0
donnaphillips41,tt7983894,2009-06-20,0
danielward01,tt4463816,2012-02-06,0
tinawilson89,tt0243255,2001-11-22,1
kennethcollins97,tt0938305,2016-05-12,1
barbaragarcia23,tt4771896,2009-08-27,0
peterhenderson76,tt0436339,2014-07-16,1
kimberlysanders35,tt1314655,2005-03-12,1
tinawilson89,tt0099253,2022-07-30,1
edwardhill70,tt0400234,2014-04-20,0
susanflores02,tt10483386,2019-11-30,1
carlosgriffin23,tt8442644,2007-01-06,1
harrygray30,tt3137630,2004-05-22,0
randybutler92,tt0466816,2017-09-24,1
normawilliams09,tt1507563,2004-06-01,1
phillipbrown45,tt0825232,2016-01-24,1
rebeccabailey49,tt1285309,2006-10-15,1
josecoleman27,tt0119792,2001-01-17,0
kathryngonzales55,tt1523515,2021-10-24,0
juliapowell26,tt0110538,2001-06-11,1
helenperez77,tt10706602,2008-01-19,0
juliecoleman22,tt2852458,2005-06-09,0
evelynmorris10,tt3721954,2022-10-29,0
alanward31,tt5503688,2010-04-21,1
jenniferbaker26,tt0123948,2010-01-27,0
catherineyoung93,tt0133093,2005-04-22,1
mariaphillips96,tt9172422,2016-02-27,1
brendarivera08,tt1034032,2004-03-28,0
heatherreed20,tt0101917,2013-08-10,0
russellmorgan92,tt1010048,2004-08-29,1
sharonhoward38,tt0462396,2018-10-04,1
philiphernandez23,tt0155776,2003-02-18,1
janerobinson68,tt2935510,2004-03-27,0
theresaparker10,tt1790886,2011-01-21,1
loriharris97,tt0109520,2006-04-02,0
paulahill50,tt5354160,2016-09-14,1
keithking09,tt0454776,2017-12-20,0
victormoore04,tt0120373,2019-12-15,1
melissataylor58,tt0119891,2019-08-13,1
pauljames13,tt0247425,2008-04-16,1
alicewilliams01,tt0112818,2004-12-30,0
williesanchez73,tt0232500,2017-09-27,1
christinaprice69,tt0118829,2008-01-18,1
johnnysmith27,tt1623288,2015-04-27,1
irenewright26,tt0293715,2002-03-01,1
andreabaker03,tt0258463,2000-10-08,0
josehenderson98,tt1424310,2009-08-05,1
janelewis12,tt0974015,2015-12-02,0
johnnycooper39,tt2132285,2022-12-08,0
rachelmartin62,tt0260866,2011-11-07,0
thomasthomas89,tt2245171,2000-07-13,0
juanadams28,tt9204204,2016-10-23,0
jeanmartin65,tt0473308,2003-11-03,0
janetward44,tt1289401,2022-09-22,0
carolynpatterson91,tt0119381,2019-10-07,1
haroldpeterson37,tt10872600,2019-12-04,1
normahernandez98,tt0098987,2021-02-03,1
heatherallen69,tt7282468,2021-09-12,1
anthonyhoward70,tt2072227,2000-06-09,0
waynerodriguez76,tt0113972,2009-12-09,0
anniepowell96,tt0453671,2021-04-01,1
irenealexander58,tt0114496,2018-08-06,1
shawnhenderson60,tt3978720,2011-01-02,0
dennishayes24,tt0402057,2019-02-23,1
kevinflores28,tt0106226,2006-09-16,1
jesseevans68,tt0187393,2002-12-26,1
aaroncox05,tt0117571,2004-07-30,1
dianehughes93,tt1333125,2003-08-24,0
donnabryant73,tt2458106,2023-02-20,0
brucegray20,tt0322330,2017-01-17,0
phillipsanchez52,tt0441796,2012-03-23,1
ryanwalker13,tt8976576,2005-03-29,0
karenyoung44,tt0271027,2022-04-24,1
denisephillips59,tt0252866,2011-09-15,1
joycemartin17,tt0369226,2018-08-10,1
justinflores27,tt1700258,2000-02-05,1
judysanchez23,tt2955316,2011-04-08,1
jeremyroberts07,tt0284363,2019-06-27,1
annieclark35,tt0381707,2017-04-17,0
judyking37,tt2920808,2002-07-25,1
